LINKID,COMNAME,SCINAME,FEAT_LABEL,CLASS,RANK,FED_STATUS,NJ_STATUS,MAX_YEAR,CNT_SOA,FHA_SCDW,FHA_TSC
971402,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,3,NA,NA
971403,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,3,NA,NA
971404,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,3,NA,NA
971405,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,3,NA,NA
971406,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,3,NA,NA
971407,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971408,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971409,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,6,NA,NA
971410,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,6,NA,NA
971411,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971412,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971413,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971414,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971415,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,3,NA,NA
971416,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,3,NA,NA
971417,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,3,NA,NA
971418,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971419,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971420,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971421,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971422,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971423,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971424,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971425,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971426,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,3,NA,NA
971427,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971428,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971429,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971430,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971431,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971432,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971433,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971434,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971435,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971436,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971437,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971438,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971439,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971440,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971441,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971442,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971443,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971444,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971445,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971446,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971447,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971448,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971449,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971450,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971451,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971452,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971453,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971454,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971455,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971456,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971457,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971458,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971459,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971460,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971461,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971462,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971462,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971463,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971463,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971464,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971465,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971466,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971467,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971468,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971468,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971469,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971469,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971470,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971470,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971471,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971472,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971473,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971474,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,5,NA,NA
971475,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971475,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971476,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971476,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971477,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971477,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971478,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971479,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971480,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971481,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971481,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971482,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971482,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971483,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971483,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971484,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971484,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971485,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971485,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971486,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971487,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971487,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971488,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971488,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971489,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971489,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971490,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971490,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971491,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971491,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971492,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2010,4,NA,NA
971493,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971493,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971494,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971494,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971495,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971495,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971496,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971496,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971497,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971497,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971498,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971498,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971499,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971499,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971500,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971500,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971501,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971501,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971502,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971502,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971503,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971503,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971504,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971504,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971505,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971505,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971506,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971506,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,3,NA,NA
971507,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971507,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971508,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971508,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971509,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971509,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971510,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971510,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971511,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971511,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971512,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971512,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971513,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971513,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,5,NA,NA
971514,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971514,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,5,NA,NA
971515,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971515,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,5,NA,NA
971516,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971516,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971517,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971517,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971518,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971518,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,4,NA,NA
971519,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971519,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,5,NA,NA
971520,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971520,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,5,NA,NA
971521,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971521,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,5,NA,NA
971522,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971522,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,5,NA,NA
971523,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971523,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,5,NA,NA
971524,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971524,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,5,NA,NA
971525,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971525,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,5,NA,NA
971526,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971526,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2008,5,NA,NA
971527,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971527,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,6,NA,NA
971528,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971528,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,6,NA,NA
971529,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971529,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,6,NA,NA
971530,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971530,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,6,NA,NA
971531,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971531,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,6,NA,NA
971532,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971532,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,7,NA,NA
971533,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971533,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,6,NA,NA
971534,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971534,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,6,NA,NA
971535,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971535,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,6,NA,NA
971536,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971536,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,6,NA,NA
971537,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971537,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,7,NA,NA
971538,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971538,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,7,NA,NA
971539,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
971539,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,7,NA,NA
971540,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
