LINKID,COMNAME,SCINAME,FEAT_LABEL,CLASS,RANK,FED_STATUS,NJ_STATUS,MAX_YEAR,CNT_SOA,FHA_SCDW,FHA_TSC
743916,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
743917,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
743917,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
743918,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743919,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743920,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743927,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
743927,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
743929,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743930,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
743932,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
743932,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
743933,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743934,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
743936,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743937,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743938,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743939,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743941,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
743941,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
743942,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
743945,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
743950,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
743952,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743954,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743955,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
743956,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743957,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743958,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
743958,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
743966,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
743972,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743975,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
743977,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
743978,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
743982,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743988,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
743989,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
743991,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
743991,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
743993,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
743994,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744002,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744003,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
744003,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
744005,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744007,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
744007,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
744008,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744009,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744020,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744030,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744031,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744035,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744040,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744041,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744044,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
744044,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
744046,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744048,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744053,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744057,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
744057,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
744058,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744059,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744060,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
744060,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
744062,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744064,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744065,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744068,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744070,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744073,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744074,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744079,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744084,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744085,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744086,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744087,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744093,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744098,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744100,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744101,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744105,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744116,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744120,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744123,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744124,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744125,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744126,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744134,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,12,NA,NA
744134,Northern Myotis,Myotis septentrionalis,Roost Site,Mammalia,5,Federally Listed Threatened,NA,2012,1,NA,NA
744138,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744141,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744144,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744146,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744148,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744150,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744151,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744152,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744153,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744160,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744174,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744176,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744182,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744186,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744187,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744195,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744196,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744205,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744207,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744212,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744213,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744218,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744220,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744222,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744223,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744229,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744232,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744234,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744235,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744237,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744238,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744240,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744242,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744249,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744251,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744253,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744255,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744258,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744259,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744261,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,11,NA,NA
744262,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744263,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744264,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744266,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744277,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744282,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744291,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744298,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744299,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744306,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744310,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744314,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744317,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744318,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744319,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744320,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744322,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744323,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744325,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744326,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744327,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744330,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744331,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744332,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744336,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744338,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744343,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744344,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744351,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744354,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744357,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744359,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744362,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744363,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744367,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744370,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744375,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744378,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744381,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744383,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744387,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744388,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744391,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744393,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744395,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744396,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744399,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744400,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744401,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744403,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744404,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744405,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744406,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744408,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744414,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744417,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744422,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744424,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744426,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744427,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744428,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744429,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744430,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744431,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744433,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744435,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744438,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744439,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744443,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744444,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744445,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744446,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744447,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744448,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744450,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744456,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744457,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744458,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744464,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744465,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744468,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744472,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2012,2,NA,NA
744473,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744474,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2010,1,NA,NA
744475,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
744478,Northern Myotis,Myotis septentrionalis,Active Season Sighting,Mammalia,5,Federally Listed Threatened,NA,2006,1,NA,NA
